anchor_id,beta1,beta2,beta3,xi,zeta3,max_excess,stable
P5,0.0000,-1.5000,0.0000,1.00000,-0.00023713737,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00017782794,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00013335214,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0001,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0001,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00013335214,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00017782794,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00023713737,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00031622777,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0004216965,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00056234133,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,0.00074989421,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,0.001,0.100767,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0013335214,0.100769,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0017782794,0.100772,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0023713737,0.100778,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0031622777,0.10079,1
P5,0.0000,-1.5000,0.0000,1.00000,0.004216965,0.100812,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0056234133,0.100856,1
P5,0.0000,-1.5000,0.0000,1.00000,0.0074989421,0.100933,1
P5,0.0000,-1.5000,0.0000,1.00000,0.01,0.101025,1
P5,0.0000,-1.5000,0.0000,1.00000,0.013335214,0.101019,1
P5,0.0000,-1.5000,0.0000,1.00000,0.017782794,0.101009,1
P5,0.0000,-1.5000,0.0000,1.00000,0.023713737,0.100995,1
P5,0.0000,-1.5000,0.0000,1.00000,0.031622777,0.10099,1
P5,0.0000,-1.5000,0.0000,1.00000,0.04216965,0.100987,1
P5,0.0000,-1.5000,0.0000,1.00000,0.056234133,0.100986,1
P5,0.0000,-1.5000,0.0000,1.00000,0.074989421,0.100985,1
P5,0.0000,-1.5000,0.0000,1.00000,0.1,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,0.13335214,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,0.17782794,0.10166,1
P5,0.0000,-1.5000,0.0000,1.00000,0.23713737,0.627584,0
P5,0.0000,-1.5000,0.0000,1.00000,0.31622777,0.922998,0
P5,0.0000,-1.5000,0.0000,1.00000,0.4216965,1.16604,0
P5,0.0000,-1.5000,0.0000,1.00000,0.56234133,1.44993,0
P5,0.0000,-1.5000,0.0000,1.00000,0.74989421,2.50302,0
P5,0.0000,-1.5000,0.0000,1.00000,1,3.34832,0
P5,0.0000,-1.5000,0.0000,1.00000,1.3335214,4.08557,0
P5,0.0000,-1.5000,0.0000,1.00000,1.7782794,4.70442,0
P5,0.0000,-1.5000,0.0000,1.00000,2.3713737,5.17654,0
P5,0.0000,-1.5000,0.0000,1.00000,3.1622777,5.50361,0
P5,0.0000,-1.5000,0.0000,1.00000,4.216965,5.71358,0
P5,0.0000,-1.5000,0.0000,1.00000,5.6234133,5.84224,0
P5,0.0000,-1.5000,0.0000,1.00000,7.4989421,5.92026,0
P5,0.0000,-1.5000,0.0000,1.00000,10,5.96914,0
